latitude,longitude,hour,safety_score,is_safe
26.430799654412482,80.29681694657869,14,95,1
21.02267191806486,72.90805885331987,14,77,1
26.85121117062813,80.87044114942424,23,75,1
23.053314504977084,72.5506328183101,11,67,1
12.935866919260091,80.16342915581468,16,42,0
28.80796234979991,77.49218247761607,22,75,1
13.01236761718616,80.21236505646499,13,42,0
11.326262863668672,75.75125334205441,0,75,1
13.066704527190563,77.66562705252424,0,54,1
19.178439556440008,72.74590318531217,9,46,0
22.590732204049203,88.36446049008761,15,89,1
26.93302232577164,81.08874214204786,5,95,1
21.096280804536622,79.21457505651283,0,72,1
11.148107580626073,75.8027332331869,22,75,1
26.97440371115518,80.99648502816397,8,95,1
26.538438770531325,80.37868059822816,2,75,1
21.063013201344067,79.13126294589588,2,72,1
22.591067910315985,88.2371666316252,3,69,1
26.323997700678756,80.47154047809227,11,95,1
26.881752977778376,75.88138062998249,0,67,1
25.479603933322366,85.002711029475,1,75,1
18.565446062166103,73.7600858922219,1,66,1
22.4266937352421,88.22346719765072,14,89,1
11.261066352234574,75.832133838582,5,95,1
21.125724474706644,72.92832630863758,9,77,1
21.121141140597455,78.94788548929385,19,82,1
22.59480281962785,76.00599224406074,5,94,1
28.592172715658442,77.25184150163523,3,5,0
22.81524093579636,75.72724008194257,8,94,1
9.919059414520387,76.29143939424961,2,68,1
26.837341480235292,75.76193330167801,22,67,1
27.02614895362707,75.91374439021655,1,67,1
28.573886404110013,77.48820640578886,3,75,1
11.318072655916945,75.87108817012134,10,95,1
18.605484745774586,74.00526947791766,23,66,1
26.821614571237685,75.67965332673069,21,77,1
28.75341687736376,77.58678153285113,16,95,1
25.639724081453448,85.10201961547082,13,95,1
21.167975666069587,72.93403786171221,11,77,1
11.012568730335728,77.06369048876421,7,95,1
26.927407580205152,81.02316798593635,3,75,1
22.720708316079424,75.84105127180725,7,94,1
22.73975525583966,75.80836158914595,8,94,1
25.555591195706388,85.25120089823746,17,95,1
18.51215749339145,73.90400818399901,12,86,1
11.366597196407564,75.85959638122175,17,95,1
10.00271566982305,76.24156383999687,0,68,1
23.09567883818231,72.60328218977608,21,57,1
11.235765443422395,75.6800405678228,19,85,1
22.777383127000654,75.83999821407717,21,84,1
18.47113367077105,73.8164315244658,10,86,1
23.118920522679247,72.50594800708684,7,67,1
11.056799750647778,76.86372849649662,15,95,1
21.072897926312173,79.02166811366583,13,92,1
26.900537980427252,75.80315859356388,14,87,1
18.418382816582028,73.76504877413103,18,76,1
13.19522623458828,80.34599320671647,22,22,0
11.111413918377892,76.88677029176596,23,75,1
22.66979580257531,75.9116527050525,0,74,1
13.013686322644,80.35357375044707,2,22,0
28.7865628220806,77.07378559789079,9,10,0
9.825709645980675,76.40477593025284,4,68,1
26.812574141698803,80.95634270492248,5,95,1
9.948269519419219,76.41289679860685,9,88,1
11.043705394401934,77.03048777634004,22,75,1
21.176467754332933,78.9960369855847,14,92,1
27.0056471954287,75.84108710971618,13,87,1
26.86029969717152,81.05528775425188,10,95,1
21.04276960177744,72.81037381374226,22,57,1
21.295283347223574,72.92703363000429,18,67,1
12.88476940655213,77.61021917068985,4,54,1
11.365040774573519,75.87805522049598,3,75,1
12.965503335832317,80.32406226733083,23,22,0
23.153978638721828,72.61557761341938,17,67,1
23.015324374279988,72.62493570163966,23,47,0
12.82276909892041,77.6613447125966,10,74,1
11.02719698479327,76.82043229543535,17,95,1
28.64690162938264,77.32505406197018,15,95,1
26.507077475596663,80.31732470137253,6,95,1
21.285105656189163,79.09735175204386,22,72,1
22.55723173672646,88.23878481175001,6,89,1
25.71606405976679,85.04057955914942,10,95,1
22.53906318702165,88.25469705511756,11,89,1
18.468172100283688,73.82773428779505,13,86,1
28.564296777807108,77.08862800691399,2,5,0
28.846945172533367,77.1556598156762,17,10,0
13.09036674977238,80.31118886920181,20,32,0
22.758820244667895,75.97026346898905,9,94,1
11.153277475401683,77.03464849198286,13,95,1
28.522830770419095,77.34710306222331,3,75,1
23.1505714484585,72.51747346464234,21,57,1
17.307925840926757,78.40457622543282,8,95,1
19.02606781876763,73.02346028821074,20,36,0
22.99367548685866,72.55835501163217,20,57,1
26.83069010626434,80.80357296957682,23,75,1
12.947489176774697,77.71048021487411,20,64,1
12.979118589114437,77.65840234827402,7,74,1
27.054993476581355,75.72745503576228,6,87,1
12.997093688386542,77.46226928687851,16,74,1
26.397449304555384,80.3286462375764,3,75,1
11.127584601258564,75.83732394451263,15,95,1
10.970146477460071,76.93091393089404,7,95,1
23.14953146970654,72.43392902419242,12,67,1
28.662015543717324,77.59814889750577,0,75,1
22.835847655273845,75.80442480032119,0,74,1
28.68485555658563,77.4151533016327,21,85,1
11.039920042203715,76.91181255905907,11,95,1
17.435401941166795,78.3937309137346,15,95,1
18.99921693018278,72.9732252704898,17,46,0
22.99942567584771,72.52036547926708,12,67,1
28.758930811140967,77.31577231192865,15,95,1
26.947484225346567,80.9540956034951,21,85,1
23.120484187348925,72.59778374399092,22,47,0
28.600146163777282,77.59090928046128,15,95,1
21.17579152896616,78.9989297501186,15,92,1
21.0511605851077,72.74723853114902,15,77,1
28.708815952457044,77.01113815694916,18,5,0
18.543369074832427,73.93016632439705,0,66,1
11.148429890577887,75.81060999227176,3,75,1
26.97287862664921,75.68846884457233,13,87,1
11.386952720388072,75.8530801935449,12,95,1
26.50555388597723,80.3056700146088,19,85,1
26.79636646953024,75.77449523359716,18,77,1
12.893190739324849,77.70106147843363,0,54,1
28.7308279945651,77.5182119248847,14,95,1
26.351962859871946,80.3856228252345,19,85,1
11.086370525093665,77.02376204966556,7,95,1
11.158176241562746,75.6759684855796,4,75,1
11.208920252463672,75.72124184049846,16,95,1
22.703595323798826,75.9444533933636,22,74,1
11.130577244530901,76.82718191837246,9,95,1
28.531454458182235,77.51282104612247,16,95,1
9.976729639277137,76.41305297320181,21,78,1
22.96004629272292,72.49654863194301,4,47,0
28.56104442469237,77.04423341245493,1,5,0
10.045609999275943,76.20210476275267,5,88,1
22.608260931452076,88.43176067272601,8,89,1
18.446325124204833,73.97539388664256,13,86,1
22.45228421968385,88.36217975420014,4,69,1
25.480557977478412,85.09015288743599,19,85,1
18.595647773770732,73.77904209696274,2,66,1
21.194033661932462,72.9271274358464,11,77,1
18.522262540792717,73.9892498705468,6,86,1
26.746105900812292,80.81693583439387,21,85,1
22.94749776259407,72.69335389043026,14,67,1
23.010931651667097,72.59055530709558,7,67,1
11.123767547007297,76.98238873507705,22,75,1
21.037099628104496,72.71366459984593,2,57,1
28.601592939519076,77.59399036214116,19,85,1
10.062665495070455,76.21526172378286,13,88,1
19.022991048905023,73.00669592991667,2,26,0
22.672265846950403,88.22751218736265,12,89,1
9.919486225057037,76.2846738014747,2,68,1
22.618607773011657,75.88019562666682,14,94,1
12.983073383164395,80.29850003569261,14,42,0
10.061158012665155,76.36512120851775,7,88,1
19.192814232339057,72.80841529948653,0,26,0
21.011658642521894,79.06167410470434,11,92,1
28.765981638785842,77.38095270792657,20,85,1
11.40843726499155,75.92463957668448,14,95,1
28.52522202540468,77.56585250442613,6,95,1
23.14072151630163,72.61420050802192,15,67,1
22.511447250629796,88.21788295954221,5,89,1
23.112364530121727,72.62694326381272,9,67,1
22.505001973379464,88.3450417352701,20,79,1
12.937626580340972,80.29040575964724,22,22,0
9.857347058805846,76.19288274402267,12,88,1
9.870785559193317,76.24992092056769,12,88,1
22.480606845408534,88.39230415960343,2,69,1
11.10560845753914,76.99672459082251,14,95,1
25.560417784867212,85.1656010270123,16,95,1
18.51997830822826,73.98348796612352,16,86,1
26.87405875172688,75.67139827799312,0,67,1
10.016332625927193,76.19530962408736,18,78,1
17.246557238498976,78.52340994783557,17,95,1
9.922325439142359,76.36184527935808,10,88,1
26.72269602005911,80.90993518487649,0,75,1
21.06036196441108,72.7768496102103,20,67,1
9.964195801912222,76.11794739273691,17,88,1
18.936197240883804,72.74488911301246,4,26,0
10.035293667677328,76.13609342154652,17,88,1
19.21015008297405,72.86987796055568,11,46,0
21.073155214993104,72.86244355394116,4,57,1
28.64389364037949,76.96069515386152,21,5,0
13.141568573614222,80.38203324839117,14,42,0
9.789661969465287,76.20749129771828,23,68,1
9.817591822602113,76.29791425586923,8,88,1
11.16304268448695,75.69641748530917,21,85,1
9.855442788038669,76.33996329527491,1,68,1
28.75454368497423,77.06239960474959,16,10,0
11.351491874494654,75.6708015215157,3,75,1
9.864226580378315,76.3941988100285,13,88,1
26.805745580679062,75.7884774676601,14,87,1
25.457127073724422,85.0383868732013,13,95,1
12.968928444760477,77.68005798111096,7,74,1
11.145685656539952,75.70806442354028,16,95,1
28.655264196771085,77.37327165952517,22,75,1
28.757042519405744,77.49771983572262,18,85,1
13.153703500677128,80.20860980819238,9,42,0
28.57491237938353,77.05757142542723,0,5,0
26.796870326743896,75.87847173433398,22,67,1
26.51380708294958,80.27585028610979,5,95,1
22.71482675456396,75.75999674520398,1,74,1
21.245175985288842,72.92553650674537,6,77,1
13.072676774176886,77.61965687500694,0,54,1
25.569262446681396,85.0452450912996,12,95,1
21.128162616183683,72.78473937471992,18,67,1
26.740567133587348,80.81364869369604,20,85,1
26.772205450750015,75.87828128331493,1,67,1
19.131310193356757,72.95656248697625,11,46,0
22.80301071997814,75.97365178589659,21,84,1
26.87309294793391,75.71147477120665,3,67,1
17.317145811350937,78.53243131644606,11,95,1
22.520495427799872,88.35167413600654,18,79,1
22.593201692768943,88.32782988004789,20,79,1
25.507689760332887,85.14177758998694,16,95,1
23.170361158301695,72.46396770372398,11,67,1
10.06404099126301,76.35977068576072,14,88,1
17.285539808843737,78.59453340889324,6,95,1
28.776451939320594,77.43170987151935,10,95,1
11.057798837614486,77.04444878641233,17,95,1
26.37077449904924,80.40371795290623,23,75,1
22.607330835626627,75.93686958363762,5,94,1
21.097005088541113,79.1248380462528,4,72,1
26.326747073842633,80.22256969449275,22,75,1
22.856474809517557,75.99715081237471,8,94,1
23.15911854210983,72.5614270067826,11,67,1
17.4083988165055,78.45436743808216,20,85,1
21.128753074950353,72.80972031538828,23,57,1
22.668238942110627,88.30809213528623,20,79,1
12.957086589128528,77.70972015987155,11,74,1
11.318460888358267,75.63232266507183,1,75,1
17.291477824081365,78.61688307743867,21,85,1
28.62079541593489,77.5780818057858,4,75,1
18.61527658479409,73.89549408628625,23,66,1
23.003035642654876,72.59768545185402,6,67,1
22.663429645460674,88.22536319898045,13,89,1
28.74564023619941,77.11254981629216,8,10,0
22.53418001033708,88.47578090611353,20,79,1
22.460906674398128,88.27638441949821,10,89,1
17.505876776103168,78.55674852309974,15,95,1
23.13529392106273,72.69760502314807,16,67,1
28.626643153889102,77.08551326436906,14,10,0
26.922049479920922,80.92955452833897,11,95,1
22.67045153443554,88.31474099522556,3,69,1
22.876895770502884,72.46106536368819,5,67,1
25.717834767870876,85.06700410028539,17,95,1
10.877507887614223,77.06231183600822,7,95,1
26.975138882725734,75.71171680734705,11,87,1
22.64181783079917,88.24448426902946,7,89,1
10.913668791024014,77.10123285585632,0,75,1
18.439047549793397,73.9903295817266,18,76,1
22.678120989814786,88.22967205374546,14,89,1
11.008513118772143,76.92432434521683,10,95,1
26.40894458890575,80.44257157441193,21,85,1
12.896982502002386,77.4541040366002,3,54,1
11.145447539039118,76.8571471550628,5,95,1
17.330039893851644,78.41938092295653,14,95,1
22.908778562236144,72.47093933632998,13,67,1
22.55626514641387,88.46976646162085,23,69,1
26.951268586219026,75.87651098017668,6,87,1
22.60591473786547,75.83589382689465,7,94,1
12.970781218795615,80.18605357219275,11,42,0
22.6070006805791,88.21657924332808,22,69,1
22.905924942156016,72.53524749289548,17,67,1
28.561023473653403,77.51739011741796,3,75,1
21.20683703391875,72.96857480136191,13,77,1
13.04953468572879,77.65660464504572,17,74,1
28.773185256924183,77.13441148978809,6,10,0
22.603245097391596,88.35486701304217,22,69,1
12.959202132921545,77.63457317697878,13,74,1
21.191844662695154,72.87242684887535,22,57,1
23.13222965349,72.60774520410796,14,67,1
26.86124799118258,80.98086872550329,0,75,1
21.270975399877848,72.8122856546644,3,57,1
21.036713046096796,79.07826749900205,8,92,1
11.392395495139958,75.88983141147827,7,95,1
11.281878523857516,75.752263549507,9,95,1
25.491848403377567,85.25801720595172,17,95,1
10.985575864135203,77.01884085394991,15,95,1
9.956625931337221,76.37539704121457,8,88,1
12.992824531341205,80.36623995939918,23,22,0
13.072503056279592,80.36643239050886,22,22,0
28.812965645463763,77.09666780273189,4,5,0
23.14652352506769,72.66607643687861,0,47,0
17.452438110787853,78.41272216993613,7,95,1
21.04739554543907,79.08727904588676,0,72,1
11.208466180095172,75.85289671399809,3,75,1
25.636039386636526,85.23425923671076,21,85,1
22.65935381085276,88.2400535887871,0,69,1
26.547416219790666,80.35662817922972,7,95,1
28.762579110297228,77.32116946628653,2,75,1
18.98315647442068,72.75613099475632,14,46,0
28.590778276620483,77.51186219263845,8,95,1
21.09783314323009,79.00171480848135,18,82,1
28.600282772129443,76.96250656294667,19,5,0
11.366316238459282,75.67326408561921,9,95,1
11.151264782765763,77.09328421943526,19,85,1
28.807392516521407,77.31188910189624,8,95,1
22.443630027458394,88.39004242746412,18,79,1
11.234493362507122,75.78416004753959,7,95,1
9.782494163810007,76.41248388733776,13,88,1
27.0064133902334,75.65144788784694,7,87,1
13.029842031352613,80.14805223496595,9,42,0
18.939963188866418,72.99889482974103,19,36,0
18.450426146463574,73.73689067654593,5,86,1
28.804248173049135,76.96411381618647,10,10,0
13.043177787704218,80.32985027634624,1,22,0
28.733300828018393,77.49683957832582,1,75,1
22.831547018316904,75.99363753885959,6,94,1
11.282582942349432,75.63791217270895,20,85,1
18.452577785777255,73.89455052133198,23,66,1
28.601057402870754,77.24369707460761,10,10,0
13.086252655027526,80.40846703957939,2,22,0
12.945229315961079,77.48757063655655,3,54,1
13.221053346822426,80.12151792696154,0,22,0
10.876396905976911,76.900943161853,5,95,1
26.91464746960923,80.89693180550913,11,95,1
10.907860580018365,76.83965814585525,1,75,1
26.921356167193725,75.86263515787957,20,77,1
21.186331725322844,79.00029394457397,1,72,1
22.624854723457606,88.40942853736493,16,89,1
19.09698558869841,72.75497805419973,9,46,0
12.867581852890535,77.58665402981836,14,74,1
26.571015128556855,80.25284787738879,0,75,1
28.81475432703788,77.35108558916609,17,95,1
21.097943097894067,79.08572731434829,23,72,1
11.144791239882666,76.85972516130866,20,85,1
28.704637533821604,77.43284354552779,19,85,1
23.06164758530005,72.59066519773464,19,57,1
18.42648419658169,73.79194318529599,9,86,1
21.18955120588783,72.96822222159395,22,57,1
11.053483984405569,77.058454319308,21,85,1
26.987661958770747,81.04796803336608,11,95,1
19.191681919823683,72.91897043257816,15,46,0
26.40559203398648,80.31708967446545,12,95,1
23.029678946811963,72.48793724248056,22,47,0
9.807828967450105,76.36612859783587,4,68,1
17.38987909996632,78.52833888699362,7,95,1
22.64921490485422,75.94951657190887,19,84,1
26.396359466014776,80.42034778895558,17,95,1
28.58442865205982,77.46373124953195,12,95,1
21.191266693245808,72.95649205544369,0,57,1
22.709927815734968,75.90669477911185,12,94,1
18.566637166051404,73.86128177876842,2,66,1
10.044075139939535,76.12433857059612,13,88,1
26.808395366412245,75.86182875853041,14,87,1
27.042232725442044,75.80603392191409,1,67,1
9.97447167545384,76.28696186970475,8,88,1
23.026935409213234,72.56309796539945,12,67,1
22.679411194791662,75.9473447307097,4,74,1
21.173460608793125,72.72511652700288,10,77,1
26.90234168777826,75.69581702011216,2,67,1
10.049255314279005,76.27441080383878,23,68,1
13.166996602357399,80.23243386924467,22,22,0
10.042688704710281,76.20170179587156,0,68,1
26.81029898377239,80.88522915126971,18,85,1
17.504130659148334,78.40010951446627,4,75,1
23.076330184401783,72.71526656447281,18,57,1
25.538236012163704,85.16428858095512,22,75,1
12.88438914306725,77.52198327613543,21,64,1
18.49288972118622,73.94393189091826,17,86,1
21.099127934059567,72.80288441185898,17,77,1
21.212901233018442,79.20715477453298,6,92,1
19.194521425940636,72.82643453419625,8,46,0
21.226623077185234,79.2301680163328,2,72,1
12.947393317413278,80.30179267955418,16,42,0
17.245420814917587,78.40840644977537,16,95,1
23.073018276516716,72.70003465406056,16,67,1
13.023167077141707,80.21497049893075,14,42,0
22.808365274508642,75.85738291873197,15,94,1
22.77900997107816,75.78802756405028,8,94,1
21.255603927833025,79.09657060712827,19,82,1
25.6891639259378,85.25867649409273,15,95,1
25.503887418594417,85.26957705690147,18,85,1
23.067726767969383,72.71399580738915,3,47,0
9.879004791882636,76.36481015805019,4,68,1
11.22677517937082,75.75557282108912,18,85,1
27.050247891785126,75.77405968427037,22,67,1
10.949221651036089,77.09355583552542,2,75,1
21.090952354096014,79.15000575823841,3,72,1
22.980707755256265,72.55285991227142,18,57,1
28.738962270213843,77.48175076410612,4,75,1
25.722584791023653,85.13877945954798,15,95,1
17.40526463915841,78.45473603086296,19,85,1
18.431053970563593,73.80701909646984,1,66,1
22.82607264784784,75.93280439399099,13,94,1
25.56138549729673,85.23680882278325,12,95,1
22.586975108319077,88.21950767453652,15,89,1
25.510421872810287,85.21412879186447,6,95,1
23.157828627676178,72.49419740842265,20,57,1
19.081140745401303,72.84265068356012,12,46,0
18.625783352498704,73.71841055083492,14,86,1
28.734333594266445,77.49605650836561,20,85,1
21.037133864309634,79.14420651402493,15,92,1
21.0701945160576,72.94496151001809,2,57,1
21.233626810260574,72.8212829515858,4,57,1
22.64488764796173,75.85527646062368,18,84,1
25.649466973849535,85.19404902896699,7,95,1
25.474428105076967,85.07863930729307,17,95,1
13.029467124581075,80.22792786408674,17,42,0
21.10073076261801,72.682733483415,6,77,1
21.151870632242925,72.9714001998815,21,67,1
22.774332614392918,75.85734833099707,13,94,1
22.829146349258586,75.71038277390738,16,94,1
26.88385618207997,75.73289083934675,11,87,1
13.050287109027922,77.73519420455301,4,54,1
26.996651890972977,80.96124103478121,6,95,1
23.14464990301547,72.48222652741808,22,47,0
22.609626126246244,88.38028496810536,2,69,1
26.86269944319386,80.95411532285172,9,95,1
25.524608865863243,85.11942733933783,3,75,1
10.86839878713447,76.84601470008516,21,85,1
21.194099834215034,72.87956562373424,15,77,1
17.53004858450362,78.45277066661846,19,85,1
12.843600783804149,77.65436982850333,3,54,1
28.572790351927726,77.56815046056911,21,85,1
22.703101985473424,76.00682272353818,4,74,1
26.92576961184038,75.89384792482228,16,87,1
19.06073410533688,72.75039792817226,7,46,0
26.84474163752211,80.9370025298165,0,75,1
11.027284921844164,76.90248224610893,22,75,1
26.77653367938871,75.87850627526038,13,87,1
9.916798756862631,76.15610957644124,1,68,1
13.187357526664359,80.14018929891186,4,22,0
21.24673828166829,78.99214743842063,10,92,1
25.62659689169805,85.01883629245025,7,95,1
22.669393587363583,88.26087415992768,0,69,1
12.97852331461276,80.19599305231968,1,22,0
28.79646526152937,77.45761117492053,15,95,1
22.71568842763088,75.99983898375824,7,94,1
12.882266846137142,77.69619947045314,9,74,1
11.11220131241357,76.91700286977515,3,75,1
11.10654352857934,77.02046905430825,8,95,1
28.66707912847544,76.9573793983476,4,5,0
27.027888887647546,75.68049413599654,6,87,1
26.770864068776973,81.07410040603241,0,75,1
26.87228907406833,75.8345890664499,13,87,1
28.73724058814124,77.0112904040385,4,5,0
26.783171170632663,80.86011276692679,0,75,1
25.596913825016014,85.08925719880642,1,75,1
17.471885502051066,78.39328428704648,15,95,1
22.59491471715224,75.89133688154351,3,74,1
22.885155231203328,72.49464870309818,20,57,1
9.9781179570103,76.32535653016767,20,78,1
22.722514584703788,88.4290799948984,10,89,1
18.552814045361615,73.76316599489985,0,66,1
9.889876825949445,76.2431608533881,18,78,1
22.911337046195975,72.68738192966738,22,47,0
11.139177545268938,77.03612896404707,16,95,1
22.741077966764,75.72457822905906,11,94,1
18.396014895627573,73.88277371129868,4,66,1
28.576243992461496,77.45038957822729,23,75,1
23.11767789200552,72.54004399821152,18,57,1
28.66167034635276,77.5693045906339,13,95,1
18.60319925644503,73.95453416437704,5,86,1
17.396781398369484,78.434186526618,10,95,1
22.667750526070506,88.43711223051609,8,89,1
27.01945000000176,75.79556347222874,2,67,1
18.48087106947489,73.8391892756097,19,76,1
10.983908270212401,76.94339585388195,10,95,1
21.157345701899406,79.07934454910286,10,92,1
9.965155398885592,76.14069249734922,17,88,1
26.947225046772566,75.6524447168687,3,67,1
11.04501566918579,76.81322077374783,23,75,1
11.173621051976102,75.74417160670663,20,85,1
28.539737909534136,77.45680767952983,9,95,1
26.905257113959937,75.9160992928247,7,87,1
19.07761452328512,72.87956531412132,9,46,0
18.37573940261224,73.8663564829308,20,76,1
26.764490995227902,80.8223124807142,2,75,1
11.025401636143034,76.85512325569535,16,95,1
26.829072913027325,75.76019010670609,4,67,1
28.76015728362394,77.56129629755794,0,75,1
22.756777848732696,75.91324564210157,9,94,1
25.570798920910402,85.01523182885511,9,95,1
12.992161676050928,80.31308741430843,10,42,0
22.47758164694927,88.51184349660932,17,89,1
26.960116411004087,81.05051354645907,7,95,1
22.713005984810362,75.75034678934007,11,94,1
28.736035263707485,77.0928150311368,9,10,0
28.739451189458563,77.0114653216545,15,10,0
19.16341141451823,72.97927538544516,9,46,0
23.009013259035434,72.50985253310631,21,57,1
22.68398065835221,88.50929815096183,14,89,1
25.483324874312917,85.13365002586217,10,95,1
19.13512254282155,72.78753591828406,13,46,0
21.26621174611616,72.82750074520924,3,57,1
23.158905380238703,72.5337211946514,12,67,1
18.422438500436776,73.86279224653005,20,76,1
9.960989074286605,76.20333740260375,17,88,1
17.461348800763673,78.38539462822074,21,85,1
26.97106953085858,75.69143875543602,9,87,1
26.500858789735226,80.48182080255201,9,95,1
18.477894476227547,73.80834865637524,22,66,1
21.075681683414754,72.92532309480481,5,77,1
26.88680219472673,80.89228170014148,17,95,1
18.582031597819473,73.97865946497868,2,66,1
26.523532183404292,80.29656937485935,2,75,1
21.066659834944815,79.16180082364228,14,92,1
25.69460305699709,85.25088058373157,1,75,1
28.592183672169426,77.04390408821088,23,5,0
26.395742422359106,80.31122630453117,5,95,1
21.01264390401351,78.986219044339,11,92,1
23.046573357334122,72.6935204480457,21,57,1
10.97069290192174,77.10095049768131,1,75,1
26.576372790158185,80.2539410613688,16,95,1
22.972047977875285,72.63191046622103,3,47,0
26.845848789461332,80.84449681275557,19,85,1
22.971460029762202,72.45599591199718,19,57,1
11.182947022014444,75.71584078648608,5,95,1
13.116883164822465,80.4052385950049,7,42,0
25.551798553304632,85.28268898062875,4,75,1
18.61110502833217,73.82881514060732,8,86,1
11.147804756632707,75.84688968133413,19,85,1
10.009330995009874,76.4168017225526,14,88,1
26.54382850177003,80.19880133110678,2,75,1
21.186065784547957,72.88210407607676,3,57,1
18.50399821849547,73.83931139529199,10,86,1
22.64853513027336,88.33399374927319,8,89,1
22.603728591530434,88.3216034116797,18,79,1
28.80980005720657,77.58182099130863,15,95,1
10.969927641569914,76.85913308700499,9,95,1
17.341939277383947,78.51987931784464,12,95,1
17.37344357500534,78.40669493137246,17,95,1
26.836443833089177,75.86984076362864,18,77,1
17.30482447518163,78.40030443175235,11,95,1
26.998824232750277,75.78510092975586,20,77,1
22.719242155615092,88.32559438392883,10,89,1
26.852020906934488,80.80199213058391,14,95,1
11.158644564264831,76.82517597006023,4,75,1
26.519683477132578,80.29790609077838,0,75,1
26.379476524500248,80.35696139262556,23,75,1
21.118560987478215,79.08691058228247,20,82,1
28.57644382312455,77.19898619195627,10,10,0
28.58579858619088,76.98380928947554,22,5,0
11.350946946474053,75.83686380369709,22,75,1
28.67717865801068,77.23615437513642,5,10,0
25.454614181398636,85.26837366618606,14,95,1
18.585609054782545,73.73946693090046,4,66,1
10.053565886905758,76.24203296681156,21,78,1
9.963940570266038,76.20672792790123,7,88,1
13.102053564341404,80.20024342427328,13,42,0
28.64066331214183,77.16789081680245,22,5,0
21.21340212958575,79.18408795104683,22,72,1
17.49522981764051,78.55152123415198,14,95,1
18.50342646338891,73.94478392502961,12,86,1
26.331295404570447,80.40975207295725,4,75,1
13.058510555693978,77.48820934095372,18,64,1
26.487801392998016,80.39178083395522,16,95,1
10.037066329127352,76.21933892194319,10,88,1
21.106524943536353,72.774303416298,7,77,1
25.49939296633726,85.22389007314575,14,95,1
21.255659689941236,72.69563589608724,19,67,1
27.061897276745494,75.6580971984251,20,77,1
26.982043434178863,80.84452346141757,13,95,1
9.898861586944264,76.30033291069125,3,68,1
13.114902562439772,80.33932902795328,6,42,0
28.734252589192153,77.5726181722802,6,95,1
28.6531620298427,77.55705014576999,20,85,1
21.15083072775892,79.1814447997381,21,82,1
18.980419917644273,72.80047609983055,23,26,0
22.437231576192943,88.22565808851571,14,89,1
13.217725970566278,80.22912722271144,8,42,0
22.6874940959611,88.33973657859566,5,89,1
13.146048753789968,80.26935646362647,19,32,0
28.643026179320437,77.40213241874949,0,75,1
22.64435980520364,75.88027510049508,8,94,1
28.667615891551264,77.31842873796153,6,95,1
23.12440059543592,72.53880364719144,6,67,1
12.954039598257284,77.70394192137526,14,74,1
27.05751973716402,75.75363097871636,7,87,1
13.063199538249457,77.5618816108809,22,54,1
26.3721163779955,80.42431416225708,15,95,1
28.777971699535566,76.96557588869233,22,5,0
22.556980070938984,88.33738610571208,15,89,1
9.992244304524823,76.20396693262487,5,88,1
13.032357000523369,80.1822131110397,12,42,0
13.055360657508375,80.4179638192632,16,42,0
13.10527420190141,80.3630332755785,13,42,0
28.68648380059007,77.03520287307161,18,5,0
23.162560346312716,72.54572321222578,23,47,0
28.699534792781062,77.33562368375846,2,75,1
26.49307408324705,80.3328539865626,1,75,1
25.634364611640667,85.0391678425362,0,75,1
22.42695421473391,88.49676173303813,20,79,1
22.607204083672425,88.46571802397904,18,79,1
17.487489024274407,78.50183718834123,0,75,1
21.108729942768047,78.94345969633329,19,82,1
22.78833571238592,75.95423820283281,18,84,1
22.8296771450518,75.98855885060213,11,94,1
17.509338598546403,78.56165049984578,4,75,1
21.248957566835948,79.1364066292158,16,92,1
21.20527410821267,79.19198868155804,20,82,1
28.818926977509612,77.2014624542346,10,10,0
26.791433789140672,75.87601775505117,23,67,1
22.644927161527814,88.28748899136193,14,89,1
12.988580250465747,80.24373448004894,16,42,0
21.267928819530187,78.97058720832183,18,82,1
23.09882632831793,72.47330451530321,22,47,0
19.136884411007223,72.79889292532943,11,46,0
22.632386266705673,88.4604140736361,1,69,1
17.43817544115959,78.60268759932553,18,85,1
9.834295480762336,76.14784774030178,6,88,1
23.065728704928496,72.4380533440625,7,67,1
22.505529843756033,88.44544177979006,2,69,1
26.959088526186292,80.87675327647659,13,95,1
21.291089253042625,79.08048882193404,16,92,1
18.629007631039887,73.81899869889178,9,86,1
11.090557996891253,77.05907755465276,17,95,1
13.043673628891177,80.29015766583328,11,42,0
26.957528553950088,75.78115814630546,13,87,1
21.181675916807485,79.04261884081278,7,92,1
22.953017973039785,72.6193394039015,8,67,1
21.24352643577996,79.17107227581839,17,92,1
11.193491238945388,75.91994028648163,20,85,1
28.70031638606674,77.14531778925475,4,5,0
26.875376581050684,80.98330805579174,1,75,1
21.232255811300483,72.79929581409516,0,57,1
21.24189022051114,79.11511211817908,10,92,1
18.49075532592197,73.77949407271412,5,86,1
28.59788475819238,77.07986476361803,13,10,0
11.014840581183766,77.00690201179431,21,85,1
22.63791972918598,75.74150739437414,17,94,1
21.275739596960076,79.0018603660453,8,92,1
26.725928257956692,80.8473350361132,4,75,1
28.72763060853901,77.05757086558866,12,10,0
25.476897523003377,85.21392023286096,11,95,1
26.918825517707493,75.88512199149085,6,87,1
21.22306040389288,72.93064936976698,12,77,1
22.907985904731422,72.70522488899519,13,67,1
28.776536931834674,77.06684105326781,15,10,0
21.01326764634822,79.09926547445119,16,92,1
26.91867297826148,75.74894527846513,22,67,1
17.24959516300144,78.53108873329492,5,95,1
